vendorProject,product,cwe_primary,year_added,month_added,ransomware_known,cluster,pc1,pc2
Apple,Multiple Products,CWE-665,2021,11,0.0,2,-1.7522004411738141,0.052713878138175296
Cisco,AnyConnect Secure,CWE-427,2022,10,0.0,2,-1.002744166941969,0.33078376411540544
Sitecore,CMS and Experience Platform (XP),CWE-502,2025,3,0.0,0,1.9781854060053607,0.5633248378925801
VMware,Multiple Products,CWE-78,2021,11,0.0,2,-1.7316983026193509,0.0569157352214027
Microsoft,Windows,CWE-1386,2022,3,0.0,1,0.35964776981851493,-1.1422370814635325
Microsoft,SmartScreen Prompt,CWE-693,2024,4,0.0,0,1.2255563389393034,0.11944817892496745
Exim,Exim,CWE-119,2021,11,0.0,2,-1.7315864706231507,-0.02041413341155529
Commvault,Command Center,CWE-22,2025,5,0.0,0,1.5686776261158095,0.9535054803256102
Juniper,Junos OS,CWE-473,2023,11,0.0,2,-0.6698236002019422,1.0922758769768346
Microsoft,Windows,CWE-20,2021,11,0.0,2,-1.7906448752579252,-0.16597884251862838
Check Point,Quantum Security Gateways,CWE-200,2024,5,0.0,0,1.0453801959634235,0.4120370268068592
Microsoft,Windows,CWE-20,2022,9,0.0,2,-0.8654449819305465,-0.04013029917642824
Adobe,ColdFusion,CWE-22,2022,3,0.0,1,0.36733358197258786,-1.037973324929965
Microsoft,Windows,,2023,7,0.0,1,0.05975491139683217,0.08571824416577149
Apache,Superset,CWE-1188,2024,1,0.0,0,1.8255125070104534,-0.3738130496974805
Reolink,Multiple IP Cameras,CWE-78,2024,12,0.0,0,-0.3244297624848974,1.8037797231269028
Microsoft,Silverlight,,2022,5,0.0,1,-0.08749063009677066,-0.8066292216659119
SonicWall,SMA100 Appliances,CWE-78,2025,4,0.0,0,1.781345487314137,0.7460141397965288
Cisco,Smart Licensing Utility,CWE-912,2025,3,0.0,0,1.9744709569002112,0.5124941680781581
Ivanti,Cloud Services Appliance (CSA),CWE-22,2024,9,0.0,0,0.25941248955174734,1.2339217488506715
Reolink,RLC-410W IP Camera,CWE-78,2024,12,0.0,0,-0.3244297624848974,1.8037797231269028
Delta Electronics,DOPSoft 2,CWE-787,2022,8,0.0,2,-0.6359048791835991,-0.03411695507718587
Trend Micro,Apex One and OfficeScan,,2021,11,0.0,2,-1.7896275456071833,-0.03726736863824931
Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),CWE-20,2021,11,0.0,2,-1.7764616205797685,-0.07069391020359528
Roundcube,Roundcube Webmail,CWE-79,2023,6,0.0,1,0.3186866605151318,0.10578069673745676
Zoho,Desktop Central,,2021,12,0.0,2,-1.983675707540269,0.1578105481980745
Atlassian,Confluence Server and Data Server,CWE-22,2021,11,0.0,2,-1.7471832476852367,0.05532475147128202
Microsoft,Office,CWE-416,2022,3,0.0,1,0.3434807570020744,-1.1402734410644624
IBM,Planning Analytics,CWE-94,2021,11,0.0,2,-1.7276252303058266,0.020654605350448718
Adobe,BlazeDS,,2022,3,0.0,1,0.32600596254088465,-1.1286863892909174
Trend Micro,OfficeScan,CWE-22,2021,11,0.0,2,-1.749874497230043,0.055846690677983535
ForgeRock,Access Management (AM),CWE-502,2021,11,0.0,2,-1.7294472911741363,0.05716964378330247
RARLAB,WinRAR,CWE-351,2023,8,0.0,0,-0.07832030187178646,0.4910286866435342
Google,Chromium V8,CWE-787,2022,6,0.0,1,-0.26605568120604073,-0.4214530583139116
Exim,Mail Transfer Agent (MTA),CWE-78,2022,1,0.0,1,0.7698835097426067,-1.4070780589045588
IBM,WebSphere Application Server and Server Hypervisor Edition,CWE-94,2022,1,0.0,1,0.7689061856435753,-1.427312061685592
Microsoft,HTTP.sys,CWE-94,2022,2,0.0,1,0.5588529673541203,-1.3336389169568719
Ruckus Wireless,Multiple Products,CWE-94,2023,5,0.0,1,0.5143963079335139,-0.1052279041146387
ThinkPHP,noneCms,CWE-20,2021,11,0.0,2,-1.7839276301807199,-0.038456042976566795
GNU,GNU C Library,CWE-122,2023,11,0.0,2,-0.6717451350891854,1.0844157787010889
Fortinet,FortiOS,CWE-22,2023,3,0.0,1,0.8927387798224062,-0.4731954530243879
Google,Chromium V8,CWE-416,2021,12,0.0,2,-1.9579771947578066,0.23636861867624404
Docker,Desktop Community Edition,CWE-732,2021,11,0.0,2,-1.7369848198535867,0.041053946326102264
Microsoft,Windows,,2021,11,0.0,2,-1.7906448752579252,-0.16597884251862838
ConnectWise,ScreenConnect,CWE-287,2025,6,0.0,0,1.3885391435877503,1.1436414100023453
Adobe,ColdFusion,CWE-502,2023,8,0.0,0,-0.06647607168625808,0.4662639333517213
Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-121,2022,3,0.0,1,0.3779532614492531,-1.0524976622266982
Google,Chromium,CWE-122,2021,11,0.0,2,-1.754142093346399,0.04953799892584898
Microsoft,Internet Explorer,CWE-94,2022,3,0.0,1,0.3579643235774324,-1.1539219483714758
Android,Pixel,CWE-908,2024,4,0.0,0,1.2435573297993934,0.22711770302717454
Apple,Multiple Products,CWE-843,2022,5,0.0,1,-0.03961969901496232,-0.6088874353926615
Cisco,Adaptive Security Appliance (ASA),CWE-119,2022,5,0.0,1,-0.017788669270828894,-0.7079186764135579
SAP,Customer Relationship Management (CRM),CWE-22,2021,11,0.0,2,-1.746631095847762,0.05694786503038907
Mitel,MiCollab,CWE-22,2025,1,0.0,0,2.3586062870425044,0.1630207237740533
Synacor,Zimbra Collaboration Suite (ZCS),CWE-23,2022,8,0.0,2,-0.6087103472105946,-0.025863128717860562
Adobe,Flash Player,CWE-79,2022,6,0.0,1,-0.2088118728482785,-0.4731890464339885
D-Link,Multiple NAS Devices,CWE-77,2024,4,0.0,0,1.2504154030572237,0.23003668560057816
Microsoft,Windows,,2022,8,0.0,2,-0.6691985423846918,-0.2366847640102404
Cisco,IOS XR,CWE-20,2022,3,0.0,1,0.3233439559599739,-1.1283286521841263
D-Link,Multiple Routers,CWE-78,2022,3,0.0,1,0.3826901099646661,-1.0064225938891316
MDaemon,Email Server,CWE-79,2025,5,0.0,0,1.5810230182568603,0.9445144518647104
Google,Chrome WebAudio,CWE-416,2022,5,0.0,1,-0.04403376859145486,-0.6242773634109148
Samsung,Mobile Devices,CWE-912,2023,6,0.0,1,0.31481691426271824,0.10741823528012125
Linux,Kernel,CWE-20,2022,9,0.0,2,-0.8443092647887397,0.10173572219022392
Microsoft,Windows,CWE-707,2025,3,0.0,0,1.958579237098646,0.4182378365247914
Paessler,PRTG Network Monitor,CWE-78,2025,2,0.0,0,2.17595312124964,0.35322383423660253
Veeam,Backup & Replication,CWE-502,2024,10,0.0,0,0.0637112596487237,1.424029844315486
BeyondTrust,Privileged Remote Access (PRA) and Remote Support (RS) ,CWE-77,2024,12,0.0,0,-0.32449155049987866,1.803972810798056
Perl,Exiftool,CWE-95,2021,11,0.0,2,-1.7351904937459355,0.041315470256645836
Microsoft,Windows,CWE-20,2022,3,0.0,1,0.3120336553445815,-1.2194570881793012
Ivanti,Endpoint Manager (EPM),CWE-36,2025,3,0.0,0,1.9858659387202566,0.5598104120685494
Microsoft,Windows,CWE-79,2024,10,0.0,0,0.05575141764497782,1.2789873576429602
Sangoma,FreePBX,CWE-89,2025,8,0.0,0,0.9863746364884165,1.535399218331364
Microsoft,Internet Explorer,CWE-787,2021,11,0.0,2,-1.7774944079107007,-0.0869719557347175
Microsoft,Windows,,2023,11,0.0,2,-0.7252308467865864,0.87193610350102
SolarWinds,Serv-U,CWE-20,2022,1,0.0,1,0.7120824199839406,-1.4838165262014142
Microsoft,Windows,CWE-119,2022,3,0.0,1,0.36195654355732176,-1.1950534700178315
Microsoft,Silverlight,CWE-20,2022,5,0.0,1,-0.08749063009677066,-0.8066292216659119
Microsoft,Exchange Server,CWE-20,2021,11,0.0,2,-1.80089298010977,-0.14727529310238996
Pi-hole,AdminLTE,CWE-78,2021,12,0.0,2,-1.924116955190621,0.24221338760430822
IGEL,IGEL OS,CWE-324,2025,10,0.0,0,0.5943399530280695,1.925551495973676
Fortinet,Multiple Products,CWE-134,2024,10,0.0,0,0.05744286916313279,1.419387401114093
Apple,"iOS, iPadOS, and macOS",CWE-416,2022,2,0.0,1,0.5444972545602087,-1.2159480969046677
IBM,Data Risk Manager,,2021,11,0.0,2,-1.786709705525267,-0.040932611565027144
Red Hat,JBoss Seam 2,CWE-20,2021,12,0.0,2,-1.9805201898977833,0.1575728781291249
Microsoft,Windows,CWE-824,2022,8,0.0,2,-0.6222083164123126,-0.15762574772015053
Apple,"iOS, iPadOS, and macOS",CWE-120,2023,9,0.0,2,-0.28934710939225383,0.68380380939154
Microsoft,Windows,CWE-787,2022,11,0.0,2,-1.233561206635143,0.42806919705652663
Microsoft,Windows,CWE-284,2022,5,0.0,1,-0.03329282297313407,-0.7460027104253266
Cisco,Small Business RV Series Routers,CWE-77,2025,3,0.0,0,1.9787671234325734,0.51719305486674
Microsoft,Win32k,CWE-119,2022,5,0.0,1,-0.04346837462771813,-0.7965917549902215
SonicWall,SonicWall Email Security,CWE-306,2021,11,0.0,2,-1.7412512646287182,0.055827583109561374
Array Networks ,AG/vxAG ArrayOS,CWE-306,2024,11,0.0,0,-0.1411719629682684,1.616378223875691
Kaseya,Virtual System/Server Administrator (VSA),,2022,4,0.0,1,0.1236095989427749,-0.8981746002201
TeamViewer,Desktop,CWE-521,2021,11,0.0,2,-1.7365438484755304,0.04088946207969413
Apple,Multiple Products,CWE-843,2022,5,0.0,1,-0.03961969901496232,-0.6088874353926615
Linux,Kernel,CWE-416,2024,6,0.0,0,0.8524848746663075,0.6225302012708731
Microsoft,Windows,,2024,4,0.0,0,1.1812012442700655,0.01501232267415914
Juniper,Junos OS,CWE-306,2023,11,0.0,2,-0.6745271543609003,1.1058479656574816
Zoho,ManageEngine ServiceDesk Plus (SDP) / SupportCenter Plus,CWE-306,2021,12,0.0,2,-1.941757030978637,0.25276353085179903
Microsoft,Word,CWE-120,2022,6,0.0,1,-0.2335722476183471,-0.5326552740684429
Google,Chromium,CWE-416,2024,5,0.0,0,1.020658867245828,0.4159158306672112
Google,Chrome Blink,CWE-416,2022,5,0.0,1,-0.04403376859145486,-0.6242773634109148
Roundcube,Webmail,CWE-79,2024,10,0.0,0,0.06872768885548663,1.414347639599335
Apple,iOS and macOS,CWE-20,2022,8,0.0,2,-0.6736607699891621,-0.11125626014501988
Spreadsheet::ParseExcel,Spreadsheet::ParseExcel,CWE-95,2024,1,0.0,0,1.8292784926784185,-0.3681369375123199
Palo Alto Networks,PAN-OS,CWE-347,2022,3,0.0,1,0.373464108187082,-1.003601362442605
Samsung,MagicINFO 9 Server,CWE-22,2025,5,0.0,0,1.5671928290848667,0.9574303200520997
Elastic,Elasticsearch,CWE-284,2022,3,0.0,1,0.3700370634939709,-1.0168047985328839
Cisco,IOS software,CWE-399,2022,3,0.0,1,0.37655608661888323,-1.0641287981140173
BQE,BillQuick Web Suite,CWE-89,2021,11,0.0,2,-1.736158984762807,0.046395544683262124
Apple,Multiple Products,CWE-416,2025,1,0.0,0,2.3372582428970845,0.1570472294921128
ThinkPHP,ThinkPHP,CWE-306,2021,11,0.0,2,-1.7420089536190875,0.05649693967715763
Sudo,Sudo,CWE-829,2025,9,0.0,0,0.7910930321717481,1.7268860161227944
Oracle,WebLogic Server,,2023,5,0.0,1,0.45948349104590036,-0.19334807709021687
Elastic,Kibana,CWE-94,2022,1,0.0,1,0.772538082095066,-1.4280634471689948
Citrix,ShareFile,CWE-284,2022,3,0.0,1,0.3680762542982529,-1.0081627872165215
Redis,Debian-specific Redis Servers,CWE-862,2022,3,0.0,1,0.36659828962736934,-1.0135082905642583
Adobe,Flash Player,,2022,3,0.0,1,0.32789863513924516,-1.147500686901353
Apache,Apache,CWE-918,2021,12,0.0,2,-1.9358053548610321,0.23348202368796245
Google,Chromium Indexed DB API,CWE-416,2021,11,0.0,2,-1.7551515657553698,0.036721692712024745
Mozilla,Multiple Products,,2025,10,0.0,0,0.5395206066515306,1.8513444974600732
Cisco,IOS XR,CWE-400,2021,11,0.0,2,-1.7341536003092457,0.005212461074404318
Nagios,Nagios XI,CWE-78,2022,1,0.0,1,0.7700345826981227,-1.4093752185206903
Microsoft,Windows,CWE-787,2021,11,0.0,2,-1.7662682208708123,-0.09088827595329763
Adobe,Flash Player,,2022,3,0.0,1,0.32789863513924516,-1.147500686901353
Microsoft,Windows,CWE-120,2022,3,0.0,1,0.36184814632357687,-1.1420009811671656
Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-347,2022,3,0.0,1,0.37364811911485335,-1.0534167893583928
Microsoft,Windows,,2022,3,0.0,1,0.3120336553445815,-1.2194570881793012
Apache,Shiro,CWE-284,2021,11,0.0,2,-1.7384266041805065,0.035628663976849495
Synacor,Zimbra Collaboration Suite (ZCS),CWE-918,2025,7,0.0,0,1.1862064271938495,1.3393654655655025
Microsoft,Exchange Server,,2022,3,0.0,1,0.30178555049273675,-1.2007535387630628
Apple,"iOS, iPadOS, and macOS",CWE-1173,2021,11,0.0,2,-1.7516477781941613,0.04082866957758513
Qlik,Sense,CWE-20,2023,12,0.0,2,-0.9112289350026831,1.2010633935683022
Mitel,MiCollab,CWE-22,2025,1,0.0,0,2.3586062870425044,0.1630207237740533
Apache,Tomcat,,2022,3,0.0,1,0.319846883178153,-1.100629988695493
Ivanti,Connect Secure and Policy Secure,CWE-287,2024,1,0.0,0,1.8466344357458468,-0.34890015601021374
Microsoft,Windows,CWE-122,2023,2,0.0,1,1.0844266208621591,-0.8133433541556145
Qualcomm,Multiple Chipsets,CWE-416,2023,12,0.0,2,-0.8743395493055978,1.2867682069970692
Cisco,NX-OS,CWE-78,2024,7,0.0,0,0.6618864614154338,0.7829454813110839
Microsoft,Windows,CWE-190,2023,2,0.0,1,1.0901306798675212,-0.8154929204422869
ZK Framework,AuUploader,CWE-441,2023,2,0.0,1,1.099723376396892,-0.6922812717404582
ownCloud,ownCloud graphapi,,2023,11,0.0,2,-0.7164015404087745,1.001386413584612
Microsoft,Windows,,2021,11,0.0,2,-1.7906448752579252,-0.16597884251862838
Linux,Kernel,CWE-416,2024,5,0.0,0,1.0487313142121621,0.42597573643706094
Adobe,Flash Player,,2022,3,0.0,1,0.32789863513924516,-1.147500686901353
Adobe,ColdFusion,CWE-502,2024,1,0.0,0,1.8399560193703939,-0.3906598474751398
Fortinet,FortiOS and FortiProxy,CWE-285,2022,1,0.0,1,0.7664969757979303,-1.4050470036883065
Oracle,Fusion Middleware,,2021,11,0.0,2,-1.783750273335344,-0.05113280545884713
Microsoft,SMBv3,CWE-119,2022,2,0.0,1,0.5516150574074725,-1.3708896080315358
Google,Chromium V8,CWE-843,2022,4,0.0,1,0.15093019482308023,-0.8123897321749799
Google,Chromium Skia,CWE-190,2023,11,0.0,2,-0.6822736257815827,1.0843752599048258
Oracle,WebLogic Server,,2025,1,0.0,0,2.309883277700658,0.058349009594182544
Atlassian,Jira Server and Data Center,CWE-22,2024,11,0.0,0,-0.14799108437748776,1.6127166391712158
Accellion,FTA,CWE-20,2021,11,0.0,2,-1.7887292122493044,-0.03841268255932795
QNAP,QNAP Network-Attached Storage (NAS),CWE-77,2022,4,0.0,1,0.17803607034093893,-0.8146491310794928
Apple,OS X,CWE-119,2022,2,0.0,1,0.5556754226891045,-1.266874813393997
Zyxel,Multiple Firewalls,CWE-78,2022,5,0.0,1,-0.013089107993428217,-0.6116900465712313
Microsoft,Exchange Server,CWE-287,2022,1,0.0,1,0.7484963230102092,-1.5067061980503293
Cisco,AnyConnect Secure,CWE-427,2022,10,0.0,2,-1.002744166941969,0.33078376411540544
Adobe,Reader and Acrobat,CWE-399,2022,3,0.0,1,0.3765903462869714,-1.066043956581933
Meta Platforms,WhatsApp,CWE-122,2022,4,0.0,1,0.1698668989605872,-0.8110660819281951
Citrix,Session Recording,CWE-502,2025,8,0.0,0,0.9921475983406915,1.5505334866822738
Apple,Multiple Products,CWE-20,2021,11,0.0,2,-1.7986750018502842,-0.0257809417714997
MinIO,MinIO,CWE-269,2023,9,0.0,2,-0.2757139738440665,0.6866124884387791
Microsoft,Internet Explorer,CWE-119,2022,2,0.0,1,0.5469767960632883,-1.3876916146330633
Cisco,IOS Software and Cisco IOS XE Software,CWE-20,2022,3,0.0,1,0.3263971697148649,-1.1287287413433786
Apple,Multiple Products,CWE-843,2023,2,0.0,1,1.0818266338582712,-0.6795933568842739
Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-785,2022,3,0.0,1,0.3743950598625132,-1.0523750422484186
Sonatype,Nexus Repository,CWE-917,2021,11,0.0,2,-1.7393762058727593,0.04060495441311118
Microsoft,Windows,CWE-416,2024,8,0.0,0,0.43885627843279135,0.8737731095718453
Apple,iOS,CWE-843,2022,12,0.0,2,-1.412187373446829,0.7522042911699749
Unitronics,Vision PLC and HMI,CWE-1188,2023,12,0.0,2,-0.8642304536989809,1.2784348147461808
Microsoft,Win32k,,2021,11,0.0,2,-1.8035769143512557,-0.16062605715864264
Cisco,IOS and IOS XE Software,CWE-119,2023,4,0.0,1,0.7151826958294103,-0.39985712387477224
Linux,Kernel,CWE-125,2025,4,0.0,0,1.786774319075442,0.75796253395029
Microsoft,Windows,CWE-416,2025,3,0.0,0,1.952795490397734,0.40995825841260847
Microsoft,Windows,CWE-416,2024,8,0.0,0,0.43885627843279135,0.8737731095718453
Ivanti,Endpoint Manager Mobile (EPMM),CWE-22,2023,7,0.0,0,0.12085206776819965,0.3203741483647024
Npm package,System Information Library for Node.JS,CWE-78,2022,1,0.0,1,0.7702364368939072,-1.404065103119368
Microsoft,Win32k,CWE-264,2022,3,0.0,1,0.3449969448203401,-1.1558415393744845
Google,Chromium V8,CWE-843,2022,3,0.0,1,0.3471766343689349,-1.008944197008792
Oracle,E-Business Suite,,2025,10,0.0,0,0.5460727271899724,1.8294595921169337
Microsoft,Internet Explorer,CWE-787,2021,11,0.0,2,-1.7774944079107007,-0.0869719557347175
Fortinet,Multiple Products,CWE-288,2022,10,0.0,2,-1.004719247205703,0.385633247772007
Microsoft,Windows,CWE-20,2022,3,0.0,1,0.3120336553445815,-1.2194570881793012
SonicWall,Secure Remote Access (SRA),CWE-89,2022,3,0.0,1,0.36934493676375496,-1.0088728989245337
Cisco,"Small Business RV160, RV260, RV340, and RV345 Series Routers",CWE-121,2022,3,0.0,1,0.3779532614492531,-1.0524976622266982
7-Zip,7-Zip,CWE-693,2025,2,0.0,0,2.168949967705787,0.3513702929850602
Qualcomm,"Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",CWE-20,2021,12,0.0,2,-1.9809626750847011,0.1681024230524275
Microsoft,Internet Explorer and Edge,CWE-200,2022,5,0.0,1,-0.03769158480078738,-0.7328791059154742
Microsoft,Win32k,,2021,11,0.0,2,-1.8035769143512557,-0.16062605715864264
Qlik,Sense,CWE-444,2025,1,0.0,0,2.360702969582048,0.1574469263561853
Adobe,Flash Player,CWE-119,2022,3,0.0,1,0.37782152335198543,-1.1230970687398834
Microsoft,Windows,CWE-306,2022,7,0.0,1,-0.43105626182225865,-0.3383767088751358
Microsoft,Power Pages,CWE-284,2025,2,0.0,0,2.1478491744642785,0.2434626503026307
Microsoft,Active Directory,CWE-20,2022,4,0.0,1,0.10870010285519915,-1.002843994359666
Apple,Multiple Products,CWE-119,2022,6,0.0,1,-0.23481290167260133,-0.4651921747692663
Cisco,"IOS, IOS XR, and IOS XE",CWE-200,2023,5,0.0,1,0.5160085731644408,-0.14149275390376032
Cisco,Identity Services Engine,CWE-74,2025,7,0.0,0,1.1894967470943858,1.2984831107346886
Adobe,Flash Player,CWE-264,2024,9,0.0,0,0.26172935490454485,1.1280038115659992
SonicWall,SonicWall Email Security,CWE-434,2021,11,0.0,2,-1.736272445218086,0.03956848446361949
Google,Chromium V8,CWE-843,2021,11,0.0,2,-1.7555018962335718,0.04453404865188082
Microsoft,Open Management Infrastructure (OMI),,2021,11,0.0,2,-1.8014091468530173,-0.14435387484622142
Ivanti,Endpoint Manager Mobile (EPMM),CWE-287,2023,7,0.0,0,0.1363134831179455,0.3145405754196588
Google,Chromium Intents,CWE-20,2022,8,0.0,2,-0.6767381264762138,-0.1066980838125774
Adobe,Acrobat and Reader,CWE-122,2021,11,0.0,2,-1.736425972650437,0.005897039893955736
NETGEAR,Multiple Devices,CWE-200,2022,9,0.0,2,-0.8052908868449106,0.1548400797250174
Zyxel,Multiple Firewalls,CWE-78,2023,5,0.0,1,0.5196179062422411,-0.09273257356140713
Atlassian,Confluence Server/Data Center,CWE-917,2022,6,0.0,1,-0.22653938737433615,-0.42312255132527427
Pulse Secure,Pulse Connect Secure,CWE-94,2022,3,0.0,1,0.3792135078044705,-1.0322629124868155
Sitecore,XP,CWE-502,2022,3,0.0,1,0.3781150787255258,-0.9955694398148278
Apple,"iOS, iPadOS, and watchOS",CWE-787,2021,11,0.0,2,-1.7724662218072964,0.03690016051654377
Amcrest,Cameras and Network Video Recorder (NVR),CWE-121,2021,11,0.0,2,-1.7318305601720654,0.03972305630944817
Microsoft,Office,CWE-264,2021,11,0.0,2,-1.7559432373774877,-0.10107535952139601
Apache,CouchDB,CWE-1188,2022,8,0.0,2,-0.6149560638355174,-0.035524451092977305
Arcadyan,Buffalo Firmware,CWE-22,2021,11,0.0,2,-1.7441788712841446,0.05465739589159846
Cisco,IOS and IOS XE Software,CWE-119,2022,3,0.0,1,0.37872212113959564,-1.1153690617184084
Liferay,Liferay Portal,CWE-502,2021,11,0.0,2,-1.7294472911741363,0.05716964378330247
ImageMagick,ImageMagick,CWE-20,2024,9,0.0,0,0.20596586864803135,1.1274900971171922
Quest,KACE System Management Appliance,CWE-78,2022,3,0.0,1,0.3773154638652785,-1.0102057062148408
Microsoft,Win32k,CWE-119,2022,3,0.0,1,0.3490245044639912,-1.1897006846578457
Intel,Ethernet Diagnostics Driver for Windows,CWE-20,2023,2,0.0,1,1.0521330319670104,-0.7724017796750242
Microsoft,.NET Framework,CWE-209,2025,2,0.0,0,2.147247343749176,0.24235740569552466
Microsoft,Windows,CWE-264,2022,3,0.0,1,0.3579289839136706,-1.16119432473447
Hitachi Vantara,Pentaho Business Analytics (BA) Server,CWE-74,2025,3,0.0,0,1.9732922487775695,0.5455247768914675
Adobe,Acrobat and Reader,CWE-787,2022,6,0.0,1,-0.24154961803443498,-0.46653797054762486
Cisco,Catalyst 4500 Series Switches and Cisco Catalyst 4500-X Series Switches,CWE-388,2022,3,0.0,1,0.3735729367448547,-1.0483556104633338
Metabase,Metabase,CWE-200,2024,11,0.0,0,-0.1333827231224627,1.5936152175204406
Adobe,Reader and Acrobat,CWE-20,2022,3,0.0,1,0.3270209782771629,-1.133800192181579
Meta Platforms,WhatsApp,CWE-79,2022,5,0.0,1,-0.017790241671280682,-0.6135740969761296
Yiiframework,Yii,CWE-424,2025,5,0.0,0,1.577178378981377,0.9399622308165327
Drupal,Drupal Core,CWE-20,2021,11,0.0,2,-1.7822895867697772,-0.04167208796895261
Zyxel,Multiple Firewalls,CWE-22,2024,12,0.0,0,-0.33790455753656157,1.8114619984848845
Microsoft,Windows,CWE-822,2023,11,0.0,2,-0.6764791288114073,0.9550039032853372
Linux,Kernel,CWE-787,2025,10,0.0,0,0.5819419927595268,1.9302531726188388
Apple,iOS,CWE-200,2022,5,0.0,1,-0.037655353589606255,-0.6287968984649186
Adobe,Acrobat and Reader,,2022,5,0.0,1,-0.06967983287569318,-0.7381830019467677
Microsoft,Windows,CWE-125,2025,3,0.0,0,1.9618850414794897,0.4195420477498255
RARLAB,UnRAR,CWE-22,2022,8,0.0,2,-0.6207019878706834,-0.015406321264313683
Microsoft,Publisher,CWE-693,2024,9,0.0,0,0.24378931545744464,1.103157692566344
Apple,Multiple Products,,2025,4,0.0,0,1.705878131913376,0.6741676964311121
Microsoft,Internet Explorer,CWE-119,2022,5,0.0,1,-0.04176252257427582,-0.7980282201316269
Microsoft,Office,CWE-399,2021,11,0.0,2,-1.7522691979367684,-0.09158188736658102
Microsoft,SharePoint Server,CWE-303,2024,1,0.0,0,1.8131354832081958,-0.4744152457312101
Apple,Multiple Products,CWE-416,2022,6,0.0,1,-0.24209499753919705,-0.41705286536829866
Libraesva,Email Security Gateway,CWE-77,2025,9,0.0,0,0.7968855057361662,1.7329815682401475
Progress,Telerik UI for ASP.NET AJAX,CWE-502,2021,11,0.0,2,-1.7288781748555508,0.06200778600227319
Synacor,Zimbra Collaboration Suite (ZCS),CWE-93,2022,8,0.0,2,-0.6073043233615953,-0.023221270062062482
Tenda,AC1900 Router AC15 Model,CWE-78,2021,11,0.0,2,-1.7295597600857702,0.04536212523510663
Apple,"iOS, iPadOS, and watchOS",CWE-79,2021,11,0.0,2,-1.744814065544369,0.04645783991714125
Microsoft,Graphics Component,CWE-94,2022,2,0.0,1,0.5588529673541203,-1.3336389169568719
Google,Chromium Portals,CWE-416,2021,11,0.0,2,-1.7551515657553698,0.036721692712024745
Crestron,Multiple Products,CWE-79,2022,4,0.0,1,0.17262150395699877,-0.7983707795165487
Cisco,Small Business RV320 and RV325 Dual Gigabit WAN VPN Routers,CWE-20,2022,3,0.0,1,0.3260143427276308,-1.126640603065208
VMware,Spring Cloud Gateway,CWE-94,2022,5,0.0,1,-0.014726300125481151,-0.6391796756476057
Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",CWE-284,2021,11,0.0,2,-1.738621578818112,0.04638822363581696
Advantive,VeraCore,CWE-434,2025,3,0.0,0,1.970933809980011,0.5456520933457503
DrayTek,Multiple Vigor Routers,CWE-78,2021,11,0.0,2,-1.7262328895519885,0.05084519989022018
Adobe,ColdFusion,CWE-200,2022,3,0.0,1,0.3782536982573352,-1.0588202816816878
Code Aurora,ACDB Audio Driver,CWE-119,2022,9,0.0,2,-0.8067912684144236,0.11202902973540013
reviewdog,action-setup GitHub Action,CWE-506,2025,3,0.0,0,1.9719603639408962,0.5466506385792851
TP-Link,TL-WA855RE,CWE-306,2025,9,0.0,0,0.7871451969998075,1.745833008414452
Adobe,Flash Player,CWE-787,2022,3,0.0,1,0.35227528952635806,-1.0724101203360226
Drupal,Core,,2022,4,0.0,1,0.12538606777225025,-0.9003680238046224
Fortra,Cobalt Strike,CWE-79,2023,3,0.0,1,0.9093423764755337,-0.4893178076810493
Google,Chromium V8,CWE-843,2024,5,0.0,0,1.0200977837485643,0.42207967867848045
Microsoft,Office,CWE-357,2021,11,0.0,2,-1.7554656913532791,-0.08020534735163509
Microsoft,Internet Explorer,,2022,6,0.0,1,-0.2879318503328708,-0.6258773734592846
Microsoft,Windows,CWE-843,2024,8,0.0,0,0.44508513741117134,0.8784930043812945
Zoho,ManageEngine,,2023,1,0.0,1,1.2394123735343896,-0.9676136056335917
Acronis,Cyber Infrastructure (ACI),CWE-1393,2024,7,0.0,0,0.6504639795218192,0.8137529651480369
Microsoft,Internet Explorer,,2022,5,0.0,1,-0.09168541078701609,-0.8224318382930969
Cisco,Secure Access Control System (ACS),CWE-20,2022,3,0.0,1,0.3260143427276308,-1.126640603065208
Microsoft,Windows,CWE-73,2025,4,0.0,0,1.7640507958476166,0.6164768084900751
Apple,iOS,CWE-787,2021,11,0.0,2,-1.7731409450740552,0.034520097519782134
Microsoft,Windows,,2021,11,0.0,2,-1.7906448752579252,-0.16597884251862838
Microsoft,ATM Font Driver,CWE-264,2022,3,0.0,1,0.35123189779978775,-1.1402562708017774
Apple,Multiple Products,CWE-843,2023,6,0.0,1,0.29684087567485234,0.10662450245097475
Microsoft,Active Directory,CWE-295,2022,8,0.0,2,-0.6290742642120251,-0.13715924430550863
